id,Titel,Body,Kategorie,Datum,Quelle
187,U.S. Republicans join Democrats to blast Trump's Syria withdrawal,"In a rare show of bipartisanship, the top lawmakers in the U.S. House of Representatives and Senate on Monday condemned President Donald Trump’s decision to withdraw U.S. troops from northeastern Syria, which could open the way for a Turkish strike on Kurdish-led fighters in the area. Some threatened to introduce a resolution calling for Trump to reverse the move or legislation imposing sanctions on Turkey if it attacked Kurdish forces. Kurdish soldiers have helped the United States fight the Islamic State militant group, but the Turkish military has branded them terrorists. “This decision poses a dire threat to regional security and stability, and sends a dangerous message to Iran and Russia, as well as our allies, that the United States is no longer a trusted partner,” House Speaker Nancy Pelosi, a Democrat, said in a statement calling on Trump to “reverse this dangerous decision.” Senate Republican leader Mitch McConnell said in a statement: “A precipitous withdrawal of U.S. forces from Syria would only benefit Russia, Iran, and the Assad regime. And it would increase the risk that ISIS and other terrorist groups regroup.” McConnell was referring to Syrian President Bashar al-Assad. McConnell also noted in his statement that most of the Senate voted in January for an amendment expressing bipartisan concern about the continuing threat posed by Islamic militant groups in Syria and support for a continued military presence. “The conditions that produced that bipartisan vote still exist today,” he said. The United States on Monday began pulling troops back from northeastern Syria’s border, effectively giving Turkey a green light to move into the area, after Trump’s surprise announcement on Sunday that he was withdrawing U.S. forces.  Many Congress members from both parties quickly condemned the move, a departure from the deep partisan divide that has opened at the U.S. Capitol, worsened by House Democrats’ decision to open an impeachment investigation of the Republican president. Slideshow (3 Images)On Monday, several Republicans better known for their strong backing of Trump also expressed outrage over the decision. Republican Senator Lindsey Graham called the situation “a disaster in the making” that showed the United States is an unreliable ally. Graham said he would introduce a Senate resolution opposing the plan and asking for a reversal. He also said he and Democratic Senator Chris Van Hollen planned to introduce bipartisan sanctions against Turkey if it invades Syria and will call for their suspension from NATO if they attack Kurdish forces. Later on Monday, however, Trump threatened to destroy Turkey’s economy if it took its planned military strike too far. ",Politik,2019-10-07 00:00:00,Reuters
188,Macri seeks boost from young voters with employer tax cut incentive,"Argentine President Mauricio Macri announced a tax incentive proposal aimed at boosting employment among young people on Monday, in a bid to gain ground with a voter demographic that contributed to his poor showing in an August primary.  FILE PHOTO: Argentina's President Mauricio Macri holds up a sign beside first lady Juliana Awada at a campaign rally in Buenos Aires, Argentina, September 28, 2019. The sign reads: ""Yes we can"". REUTERS/Agustin Marcarian/File PhotoMacri, in the final stages of his re-election campaign, said in a series of tweets he would propose a year-long tax break of 100% for employers that hire workers aged between 17 and 24 who are seeking their first jobs, or who have less than a year of work experience. Employers would receive a 75% tax cut in the second year as part of the incentive to hire young people.  “Young people in Argentina face many barriers to getting their first job. We will lower taxes to make it easier to access quality work,” Macri tweeted. He offered no further details on how the tax break would apply to employers, but a press release sent by Macri’s coalition said a company that hires an eligible young worker who earns 35,000 pesos monthy would receive a tax break of 5,500 pesos per month. The proposal by Macri, whose voters are typically over the age of 50, signals an attempt to target an important voting bloc just 20 days before an election he is widely expected to lose.   Macri’s resounding defeat in the Aug. 11 primary vote by Peronist opponent Alberto Fernandez came as a shock to pollsters who predicted a much narrower difference between the candidates.  Following the surprise result, some pollsters acknowledged that poor data on the voting intentions of young people were a major factor in the inaccurate predictions. As one of the demographics most impacted by poverty and unemployment, young voters are less likely to have internet access or a conventional phone where canvassers can reach them. Most only use cellphones, making it harder for pollsters to contact them. Young voters are more likely to be supporters of left-leaning Peronist candidates, political analysts said, as many grew up with generous social spending under the previous administration of former President Cristina Fernandez de Kirchner, and her predecessor and late husband, President Nestor Kirchner. Fernandez de Kirchner is now Alberto Fernandez’s vice presidential running-mate.   Macri’s uphill battle for a second term comes as Argentina is gripped by an economic crisis that has increased unemployment to 10.6% and sent inflation sky-rocketing to nearly 55%. ",Weltnachrichten,2019-10-07 00:00:00,Reuters
189,Factbox: Canada's political party positions ahead of October 21 election,"Here is a roundup of the main Canadian political parties’ positions ahead of the Oct. 21 federal election, where Prime Minister Justin Trudeau’s Liberal Party is neck and neck in opinion polls with the opposition Conservatives led by Andrew Scheer. LIBERALS CLIMATE - Reach net-zero carbon emissions by 2050, and exceed 2030 carbon emission goals. OIL - Complete the Trans Mountain pipeline expansion. HOUSING - Introduce a 1% tax on non-resident foreign buyers. Give first-time purchasers up to 10% off a house. HEALTHCARE - Create a national pharmacare system. AFFORDABILITY - Add after-school care spaces for children under 10 and increase the Canada Child Benefit and Old Age Security payments. Decrease cost of cellphone plans by 25% over four years. ECONOMY - Provide up to 2,000 entrepreneurs with C$50,000 to launch a new business. IMMIGRATION - No major policy announcements yet.  TAXES - Cut small-business tax to 9% from 11%, lower middle-class taxes and make maternity and parental benefits tax-free. EDUCATION - Make government student loans interest-free for two years after graduation. GUNS - Ban assault rifles and allow provinces to restrict or ban handguns. CONSERVATIVES CLIMATE - Eliminate the carbon tax. Focus on incentives rather than punishment for exceeding carbon limits. OIL - Complete the Trans Mountain pipeline expansion. Repeal the new pipeline approval process brought in by the Liberals. Create a “national energy corridor” to transport oil and gas. HOUSING - Increase the supply of homes by allowing new homes onto the market faster. Make it easier to qualify for mortgages. HEALTHCARE - Increase federal transfers to the provinces. AFFORDABILITY - Make maternity benefits tax-free. Create a tax credit for children’s fitness and arts programs. Increase government contributions to Registered Education Savings Plans. ECONOMY - No major policy announcements yet. IMMIGRATION - No major policy announcements yet. TAXES - Reduce tax on incomes below C$47,000 to 13.75% from 15%. Remove the Goods & Services Tax from heating bills. Review spending on tax breaks for businesses. End C$1.5 billion in subsidies for businesses. FOREIGN POLICY - Cut 25% of funding to foreign aid. VETERANS - Clear backlog of veterans’ benefits applications within two years. Create a Military Covenant between the government and veterans. Provide more service dogs to veterans. GUNS - Create a task force to address cross-border gun smuggling. Implement stricter mandatory minimum sentences for violent gang crimes. NEW DEMOCRATS CLIMATE - Invest $15 billion in climate-change measures. OIL - End C$3.3 billion in government subsidies to the oil and gas industry. HOUSING - Create 500,000 units of affordable housing over the next decade. Implement a foreign buyer’s tax. HEALTHCARE - Create a national pharmacare system. Include mental health, eye and hearing care and fertility procedures in the Canada Health Act. AFFORDABILITY - Invest C$1 billion in childcare. Implement a price cap on cellphone plans. Eliminate post-secondary tuition fees. ECONOMY - Create 300,000 jobs building clean-energy utilities and retrofitting buildings to be energy efficient. IMMIGRATION - Remove the cap on family reunification applications. Suspend the safe third country agreement with the United States. TAXES - Increase corporate income tax rates to 2010 levels. Implement a 1% wealth tax on incomes over C$20 million. GREENS CLIMATE - Invest in a 100% renewable electricity grid. Cut federal emission-level goals to 60% below 2005 levels by 2030. Ban the sale of non-electric cars by 2030. OIL - End C$3.3 billion in subsidies to the oil and gas industry. HOUSING - Implement a strategy targeting those experiencing chronic homelessness. HEALTHCARE - Include pharmacare and basic dental coverage in national health coverage. AFFORDABILITY - Implement a universal basic income. Eliminate post-secondary tuition fees. ECONOMY - Establish a Green Venture Capital Fund to support small green businesses. TAXES - Hold taxation for small businesses at 9%. Impose a financial transactions tax of 0.2%. Apply corporate tax to transnational e-commerce companies like Netflix Inc (NFLX.O) and Alphabet Inc’s (GOOGL.O) Google. DRUGS - Decriminalize all drug possession. Lower the federally set price of legal cannabis. Simplify requirements for packaging. PEOPLE’S PARTY OF CANADA CLIMATE - Withdraw from the Paris Accord. Abolish green tech subsidies. Remove the carbon tax. OIL - Create a streamlined process for approving pipelines. HOUSING - No major policies announcements yet. HEALTHCARE - Create incentives for provinces to deal with rising healthcare costs. AFFORDABILITY - No major policy announcements yet. ECONOMY - Expand the accelerated capital cost allowance to all sectors. IMMIGRATION - Lower the total number of immigrants and refugees to less than 150,000. Repeal the Multiculturalism Act. TAXES - Cut federal income to 0% on incomes below C$15,000 and to 15% on incomes from C$15,000 to C$100,000. Decrease corporate tax to 10% from 15%. ",Weltnachrichten,2019-10-07 00:00:00,Reuters
190,"Moving on from scandal, Swedish Academy to award two Nobel literature prizes","The Swedish body that awards the annual Nobel prize for literature will name two winners this week, including one for 2018 when the ceremony was scuttled by a sexual assault scandal that prompted reforms by the long secretive organization.    FILE PHOTO: Anders Olsson, the acting permanent secretary of the Swedish Academy, announces that the Swedish Academy postpones the award of 2018 Nobel literature prize, during an interview to the Swedish newsagency TT News Agency, in Stockholm, Sweden, May 4, 2018. TT News Agency/Janerik Henriksson/via REUTERS The Swedish Academy was forced to shelve the 2018 prize when it was engulfed by rape accusations against the husband of an Academy member. The 233-year-old Academy has since made changes it billed as improving its transparency and clearing the way for the double awards on Thursday. But the Nobel Foundation, which funds the literary world’s most prestigious, $914,000 prize, said the Academy - whose members are elected for life and statutes can be changed only with the approval of Sweden’s king, needed to do more.  “I think they can, and to some extent they have already begun doing so, act more openly than they have done in the past and I think that would be a good thing,” said Lars Heikensten, executive director of the Nobel Foundation. “We have also agreed with the Academy that they should review the lifetime membership and test out ideas on limited terms of office,” he told Reuters. Heikensten forced the Academy to postpone the 2018 award and bring outside experts onto its awards panel. Only this May did he give the Academy a green light to award a winner for 2019. “Our reputation is everything,” Heikensten said. “Obviously, it is important to avoid this kind of situation we have been in and of course it cannot be repeated.” To that end the Nobel Foundation has been drafting a common code of conduct for all prize-awarding bodies. It will cover aspects like ensuring the names of laureates under consideration are kept secret, conflicts of interest, and nepotism. “There have been regulations at the individual institutions, but we believe there is a value in having a common set of rules, not least that it should be clearer how the rules should be applied,” Heikensten said. The Swedish Academy declined to comment for this article. Among this year’s award favorites with bookmakers are Canadian poet Anne Carson, novelist Maryse Condé from the French Caribbean island of Guadeloupe, and Japanese author Haruki Murakami.  Graphic of Nobel laureates: here REFORMS Under the Academy’s reforms, members can now voluntarily resign and several have done so, including Katarina Frostenson, a poet whose husband is now serving a prison term for rape and was also accused of leaking the names of several prize winners. Previously, some members who tired of their duties just stopped coming to meetings and could not be replaced until they died. Some Academy members had been inactive for many years. “More change is needed. I would like to see a more comprehensive reform of the Academy,” said Ingrid Elam, literature professor at Gothenburg University, adding that an age limit would be essential for the reputation of the prize. “They should set an age limit of 80 for members and work much more with time-limited committees. People have a tendency to award only for what they already know about and to think that (other works) are kitsch, not art, or just not good enough.” ",Weltnachrichten,2019-10-07 00:00:00,Reuters
191,"Robert Mueller, who oversaw Trump-Russia probe, returns to private practice","Robert Mueller, the former special counsel who oversaw a two-year probe into Russian interference in the 2016 U.S. election to help Donald Trump become president, is returning to his old law firm. FILE PHOTO: Former Special Counsel Robert Mueller departs from the U.S. Capitol following his testimonies before the House of Representatives, on Capitol Hill in Washington, U.S. July 24, 2019. REUTERS/Tom BrennerMueller, 75, is rejoining WilmerHale as a partner focused on high-profile investigations and crisis management, similar to his work prior to becoming special counsel, the law firm said on Tuesday. Two other lawyers who left WilmerHale to work in the special counsel’s office, James Quarles and Aaron Zebley, are also returning, as partners. The law firm has about 1,000 lawyers. “It was an honor to serve as special counsel,” Mueller said in a statement provided by the firm. “I look forward to resuming my private practice.” Mueller was a WilmerHale partner in Washington for three years before his May 2017 appointment as special counsel, and had been a partner at a predecessor firm in the mid-1990s. He was also FBI director from 2001 to 2013, becoming that agency’s longest-serving director other than J. Edgar Hoover. Mueller spent 22 months investigating what he concluded was “sweeping” Russian interference in the 2016 election, and told Congress on July 24 that Russia would keep trying to interfere in U.S. elections. “They’re doing it as we sit here,” Mueller said, “and they expect to do it during the next campaign.”  The probe also focused on Trump’s alleged efforts to impede the inquiry. While the president said a special counsel report released in April was a “complete and total exoneration” of him, Mueller did not reach a conclusion on whether Trump committed the crime of obstruction of justice.  The report also said Mueller found insufficient evidence to establish that Trump and his campaign had engaged in a criminal conspiracy with Russia.             ",Politik,2019-10-01 00:00:00,Reuters
192,"Republicans raise $125 million for 2020 race, Sanders leads Democrats in third quarter fundraising","Republican President Donald Trump and his party jointly raised $125 million for his 2020 reelection bid in the third quarter of this year, according to the Republican National Committee. Democratic presidential hopefuls also began revealing their fundraising hauls, including Bernie Sanders and Pete Buttigieg who posted strong totals for the quarter. Trump and the RNC fundraise jointly, allowing the combined operation to accept larger donations from individuals than Democrats still vying in the primary are allowed to accept. Trump and the RNC had $156 million in cash at the end of September, a war chest that allows him to spend aggressively in the early days of the campaign to attempt to gain an advantage on the eventual Democratic nominee before the primary contest is over. Trump is already tapping into that war chest. The RNC launched a $2 million television and digital advertising campaign over the weekend meant to respond to the impeachment inquiry of Trump that Democrats launched last week, according to a Republican source. Sanders raised $25.3 million and Buttigieg $19.1 million, their campaigns announced earlier on Tuesday. Senator Kamala Harris, who has watched her poll numbers drop off in the third quarter, announced she raised $11.6 million in the third quarter, a slight drop from the $11.8 million she raised the previous quarter. Senator Cory Booker, who has languished in the low single-digits in polls, reported that he raised more than $6 million from July through September. They were the first of the 19 candidates seeking the Democratic nomination to challenge Trump in the November 2020 election to report their fundraising totals for the quarter, which ended at midnight on Monday. Trump’s campaign has touted their fundraising haul as evidence of the machine being built to fend off Democratic opposition.  “President Trump has built a juggernaut of a campaign, raising record amounts of money at a record pace,” campaign manager Brad Parscale said in a statement.  Sanders, whose status in opinion polls as the No. 2 candidate for the party’s nomination behind Joe Biden has been threatened by a surge in support for fellow progressive Elizabeth Warren, hauled in more than any Democratic candidate has raised in any quarter so far. Buttigieg, who has struggled to break into the top three spots in polls, fell short of the $24.8 million he raised in the second quarter, when he was the top fundraiser among Democratic candidates. Fundraising numbers are closely watched to assess whether campaigns are collecting the cash needed to be competitive. They must file detailed fundraising reports for the third quarter to the Federal Election Commission by Oct. 15. Harris, who represents California, ended September with $10 million in cash, a position her campaign argued allows her to continue to grow in the four months before the first votes are cast. Her campaign plans to double the amount of staff in the early primary state of South Carolina by the end of November. Since launching her campaign in the winter, Harris has received donations from 850,000 different donors. In the third quarter, the average donation was $34.  Booker, a U.S. senator from New Jersey, had said he needed to raise $1.7 million in the last 10 days of the quarter to remain viable. His campaign said it raised $2.1 million from more than 46,000 donations during that final push. Sanders’ total came from 1.4 million individual donations and surpassed the $18 million he raised in the second quarter. Campaign officials pointed to the grassroots, small-dollar nature of his fundraising as a sign of the breadth of his support. Sanders quickly put some of his campaign cash to work. His campaign released his first paid television advertisement of the cycle and bought $1.3 million in air time in Iowa, which kicks off the race with the first state nominating contest on Feb. 3, 2020. Sanders has raised a total of $61.5 million since he launched his presidential bid in February. FILE PHOTO: Democratic 2020 U.S. presidential candidate and U.S. Senator Bernie Sanders (I-VT) speaks at a campaign stop in Hooksett, New Hampshire, U.S., September 30, 2019.     REUTERS/Brian SnyderThe campaign said that Monday - the final day of the third quarter - was the Vermont senator’s second-biggest fundraising day of the campaign. The average donation was $18.07. Nearly all of Sanders’ donors have not hit their maximum allowed contribution, the campaign said, meaning they can give again. Buttigieg has raised a total of $51 million so far this year, his campaign said in a memo to reporters. The average donation in the third quarter was $32.  The South Bend, Indiana mayor’s campaign said it hired 400 new staff and opened its first 42 field offices, including 21 in Iowa, in the third quarter. ",Politik,2019-10-01 00:00:00,Reuters
193,Facebook's Zuckerberg says Warren as U.S. president would be bad for tech,"Facebook Inc Chief Executive Officer Mark Zuckerberg told employees in July that the company would “go to the mat” to defeat Democratic candidate Elizabeth Warren’s expected effort to break up the world’s largest social media company if she were elected president, according to audio of two internal company meetings published by The Verge. “If she (Warren) gets elected president, then I would bet that we will have a legal challenge and I would bet that we will win the legal challenge. And does that still suck for us? Yeah. I mean, I don’t want to have a major lawsuit against our own government,” he said, according to the leaked audio. Warren, who in March called for breaking up Amazon.com Inc, Facebook Inc and Alphabet Inc, quickly issued a retort on Twitter. “What would really ‘suck’ is if we don’t fix a corrupt system that lets giant companies like Facebook engage in illegal anticompetitive practices, stomp on consumer privacy rights,” Warren tweeted. In a later series of tweets, Warren noted that Facebook has built more market dominance in recent years by acquiring potential competitors WhatsApp and Instagram. “More than 85% of all social networking traffic goes through sites owned or operated by Facebook,” she wrote. “They’ve got a lot of power—and face little competition or accountability.  “They’ve bulldozed competition, used our private information for profit, undermined our democracy, and tilted the playing field against everyone else.” In the audio, Zuckerberg said breaking up big tech companies would make election interference “more likely because now the companies can’t coordinate and work together.” Verwandte ThemenFactbox: Six things Facebook CEO Mark Zuckerberg told staff in leaked audioZuckerberg also drew laughter by saying Facebook’s investment on safety is bigger than Twitter’s entire revenue.  Zuckerberg issued a statement on his Facebook page, linking to The Verge’s transcript, though he said it was meant to be internal. “You can check it out if you’re interested in seeing an unfiltered version of what I’m thinking and telling employees” he wrote in the post.  The Federal Trade Commission (FTC) has an open antitrust investigation into Facebook, and a group of state attorneys general led by New York is also investigating. Other Democratic presidential candidates have also criticized Facebook. Senator Bernie Sanders said he would look to split up Facebook, Google and Amazon, while Senator Kamala Harris said a break-up should “seriously” be considered.  Senator Amy Klobuchar, one of the lawmakers who introduced the Honest Ads Act that would force Facebook to disclose purchasers of ads on the platform, announced her campaign with a speech that criticized major tech companies.   Another senior Facebook executive told Reuters this month the company is confident it would defeat an effort to break it up.    With more than 2 billion monthly users, Facebook been under scrutiny from regulators around the world over data sharing practices. It has also come under fire for failing to prevent Russian interference in the 2016 U.S. presidential election.  U.S. President Donald Trump and other Republicans have criticized social media platforms for alleged bias against conservatives, which the platforms have denied. FILE PHOTO: Facebook CEO Mark Zuckerberg testifies before a House Energy and Commerce Committee hearing regarding the company’s use and protection of user data on Capitol Hill in Washington, U.S., April 11, 2018. REUTERS/Leah Millis/File PhotoZuckerberg was on Capitol Hill last month for the first time since he testified before the U.S. Congress in April 2018. While in Washington he met with Trump and members of congress. In the tape, he was asked about refusing requests to give public testimony before legislators around the world including the U.S. Senate. “It just doesn’t really make sense for me to go to hearings in every single country that wants to have me show up,” he told employees. ",Politik,2019-10-01 00:00:00,Reuters
194,State attorneys general meet in Washington to discuss Facebook,"U.S. state attorneys general investigating Facebook Inc (FB.O) met on Monday with officials of the Justice Department and the Federal Trade Commission, both of which are probing the social media giant. New York Attorney General Letitia James confirmed the meeting in a statement. “As we have said in the past, we have grave concerns over potential anticompetitive practices by large tech companies,” she said in the statement, adding that Facebook’s actions may have put consumer data at risk of being stolen in data breaches. ",Inlandsnachrichten,2019-10-07 00:00:00,Reuters
195,Residents scramble to uproot from ancient Turkish town before dam waters rise,"In the ancient Turkish town of Hasankeyf, the Ozturk family are selling all the livestock that was their livelihood as they prepare to uproot to government-built housing across the Tigris River before the waters rise. They are among around 3,000 residents of the town who are being forced to leave by an Oct. 8 deadline to make way for the Ilisu Dam, a project two decades in the making that will generate electricity for southeast Turkey. Standing in the entrance of her house, where the family’s belongings have been piled up for the move, Sabahat Ozturk, 39, said their new apartment is not ready but they will try to move out as soon as possible. Like many others in Hasankeyf, which dates back 12,000 years, the Ozturks have been dependent on livestock farming and worry about how they will make a living in their new home.  “They took our place from us, and are forcing us to sell our herd (of sheep),” Sabahat’s father-in-law, 85-year-old Kerem Ozturk, said of the central government. “We could take care of our animals here, we were able to make ends meet. Now we have to sell them.” Not all of Hasankeyf’s residents will have moved out by Tuesday’s deadline and authorities will need to extend it, residents and activists say, further delaying the project that has faced numerous setbacks since it was launched more than 20 years ago.  In July, Turkey finally started to fill the dam further downstream on the Tigris where villages have already been vacated and are now partially submerged. Water is expected to start rising in Hasankeyf, located in the southeastern province of Batman, in the next few months.  The Ilisu Dam, expected to be operational for 50 years, will generate 1,200 megawatts of electricity, making it Turkey’s fourth-largest dam in terms of energy production. But it has been criticized by activists who say the dam, once completely filled, will have displaced 78,000 people from 199 surrounding villages and risks creating water shortages downstream in Iraq. Hasankeyf was used by the Romans as a fortress town to ward off Persians. The town was later destroyed by Mongols and rebuilt in the 11th century by Seljuk Turks. The Ozturks’ home is perched on a ledge on a cliffside. It has a clear view of works to construct a wall below the ancient Hasankeyf fortress, which dates back to the 4th century BC.  Below their home, archaeologists are working on a digging site, while above the wall, lie caves where people used to live. General view of Hasankeyf, which will be significantly submerged by the Ilisu Dam, with the new Hasankeyf in the background, in the southeastern town of Hasankeyf, Turkey, October 3, 2019. Picture taken October 3, 2019. REUTERS/Sertac KayarNEW TOWN The Ozturk family have been allocated an apartment in Yeni Hasankeyf - or New Hasankeyf - across the river from the old town where a hospital, an elementary school and government buildings are already up and running. Parks and playgrounds for children have also been built and trees planted. In a bid to attract tourists to the area, eight historic structures, including a massive tomb, an ancient Turkish bath, a historic mosque and its minaret, have been moved from the old town to Yeni Hasankeyf. The head of the Hasankeyf Cultural Foundation, Ahmet Akdeniz - or Ahmet the Shepherd as he is known to locals - has moved into a house in Yeni Hasankeyf but remembers living in the caves as a child, sitting by a fireplace to eat and warm up, before people started moving to homes in the old town in the 1970s. Akdeniz, 52, supports the Yeni Hasankeyf project and believes it will increase tourism in the area. But while the houses look pristine from the outside, they were made with low-quality building materials and residents have issues with the water supply, he said. “Water is leaking everywhere except from the tap!” he says. LONE RESIDENT Some people who have already moved to Yeni Hasankeyf have built coops outside their apartment buildings for their chickens, although the town is mostly empty and still under construction. “What are we going to do without a job?” says Cemil Yavanas, 57, as he carries disassembled wardrobes out of his house in Hasankeyf old town. He makes a living selling vegetables but will have no land once he moves to the new town. Further down the Tigris River the village of Celikkoy, located 15 km (9.3 miles) north of the dam in the southeastern province of Mardin, is almost fully submerged by the rising waters. Slideshow (6 Images)The government started filling the dam in July without notifying anyone in advance, said Mehmet Selim Acar, 65, who has remained in Celikkoy, moving into a dilapidated former gendarmerie command post without electricity on a hill above the village. The other residents have all left, but Acar, who also has an apartment in Batman, wanted to stay because his ancestors lived in the village. Since he retired from his job at a government office, he has made a living from agriculture.  “I had one ton of pomegranates, pears, 5-6 tonnes of grapes. I had to leave them,” he said, recalling when his old home was flooded. “There was nowhere I could go to to file a complaint.” ",Weltnachrichten,2019-10-07 00:00:00,Reuters
196,"U.S. Supreme Court opens new term, with an ill Justice Thomas absent","The U.S. Supreme Court on Monday debated the insanity defense in criminal prosecutions and delivered a potential setback to gun control advocates as it opened its new term on Monday with a flurry of activity on a day when its longest-serving justice, Clarence Thomas, was absent due to illness. The conservative-majority court returned after a three-month break to launch its new nine-month term with arguments in a trio of cases. The court hears the term’s first major case on Tuesday on whether a landmark federal anti-discrimination law that bars sex discrimination in the workplace protects gay and transgender employees. In remarks from the bench before the first argument, Chief Justice John Roberts said Thomas was “indisposed” due to illness but would participate in deciding the cases argued on Monday. A court spokeswoman said Thomas, 71, likely has the flu. One of the nine-member court’s most conservative justices, Thomas has served since 1991. The court said it would not cancel its scheduled Dec. 2 arguments, as requested by New York City, in a lawsuit by gun owners and the state’s National Rifle Association affiliate challenging restrictions on handgun owners transporting firearms outside the home. The city had asked the justices to ditch the arguments because its measure was recently amended, meaning there was no longer any reason to hear the dispute. Hearing the case could enable the court’s conservative majority to rule against a gun control measure, although the justices also still could dismiss it after the arguments. During Monday’s first argument, the justices wrestled with the insanity defense, which bars holding criminally responsible mentally impaired defendants who do not know right from wrong. They seemed divided over a Kansas law, enacted in 1996, that prevents defendants from arguing insanity. The law lets defendants argue that, due to mental illness, they could not have intended to commit the crime. Liberal Justice Ruth Bader Ginsburg, 86, asked the first question and appeared vigorous after undergoing radiation therapy in August to treat a cancerous tumor on her pancreas. The case involved James Kraig Kahler, sentenced to death in Kansas for the 2009 fatal shootings of four family members. He shot his wife and two teenage daughters with a high-powered rifle at the home of his wife’s grandmother, who he also killed. He spared his son, who was 9 years old. Kahler was diagnosed with major depression and obsessive personality disorder. A psychiatric expert hired by the defense said Kahler’s illness was so severe he “lost control” of his actions.  In Kansas, he could not claim he was not guilty by reason of insanity. He challenged the measure as a violation of the U.S. Constitution’s 14th Amendment guarantee of due process under the law and the Eighth Amendment prohibition on cruel and unusual punishment. His conviction was upheld by the state’s top court.  ‘MORALLY WRONG’ Conservative Justice Samuel Alito said it has been calculated that one in five Americans has some sort of mental disorder. “All of them could go to the jury on the question of whether they had the capacity to know that what they were doing when they committed the crime was morally wrong,” Alito said.  Several justices pointed to the long history of the insanity defense in U.S. law. “If it’s historically established that you cannot punish people who don’t know the difference between right and wrong, that certainly sounds like something that is rooted in the conscience and would be ranked as fundamental,” said Chief Justice John Roberts, a conservative.  Idaho, Montana and Utah also have abandoned the insanity defense. Other states, the District of Columbia and the federal criminal justice system allow it. A ruling is due by the end of June. The other two arguments on Monday focused on whether the Constitution requires unanimous jury verdicts and on fees in patent litigation. In the jury verdicts dispute, the court appeared likely to rule in favor of Louisiana inmate Evangelisto Ramos, who was convicted on a 10-2 jury vote in a 2014 murder. The court is weighing whether Constitution’s Sixth Amendment guarantee of trial by jury requires a unanimous verdict. Only two states, Louisiana and Oregon, had allowed non-unanimous verdicts. Louisiana began prohibiting non-unanimous verdicts starting this past January, but that change did not apply retroactively. The justices turned away appeals in several business-related cases. They let a discrimination lawsuit proceed against Domino’s Pizza Inc by a blind man who accused it of violating a law barring discrimination against people with disabilities after he was unable to place an order online.  Crowds line up outside the Supreme Court as it resumes oral arguments at the start of its new term in Washington, U.S., October 7, 2019. REUTERS/Mary F. CalvertThe court spurned Amazon.com’s bid to avoid a lawsuit concerning overtime pay for workers who face lengthy post-shift security screenings.  It also rejected appeals in patent disputes including one involving Apple Inc and another involving Acorda Therapeutics Inc. The court declined to hear Las Vegas sports gambler William “Billy” Walters’ appeal of a 2017 insider trading conviction that landed him a five-year prison sentence in a case that also drew attention because of his ties to billionaire investor Carl Icahn and golfer Phil Mickelson. ",Inlandsnachrichten,2019-10-07 00:00:00,Reuters
197,U.S. Energy Secretary Perry denies pressing Ukraine to hire officials,"U.S. Energy Secretary Rick Perry on Monday denied a report that he had pressed Ukraine to hire certain people to the board of its state-owned natural gas company, saying he had only recommended names at the Ukrainian government’s request. The Associated Press reported that Perry had pushed Ukrainian President Volodymyr Zelenskiy to fire members of the advisory board of gas company Naftogaz and then presented a list of advisers. “That the AP story basically said that we said, ‘You put these people on there’ - is just not correct. I mean that was a totally dreamed up story, the best I can tell,” Perry told a news conference in Vilnius on Monday. “We gave recommendations at the request of the Ukrainian government, and we will continue to,” he added. News website Axios has reported that Trump told House Republicans he did not want to make the July 25 call to Zelenskiy, a conversation that is at the heart of an impeachment inquiry. But it said he relented at the urging of Perry. Perry said he encouraged U.S. President Donald Trump to talk with Zelenskiy to build confidence among U.S. officials that the country was taking steps to fight corruption and improve transparency. “Absolutely, I asked the president multiple times - ‘Mr President, we think it is in the United States and the Ukraine’s best interest, that you and the president of Ukraine have conversations, that you discuss the options that are there.’ So absolutely, yes,” Perry said in Vilnius. During the call in July, Trump pressed Zelenskiy for an investigation into former U.S. vice president and current Democratic presidential candidate Joe Biden and his son, Hunter, according to a call summary released by the Trump administration. Reporting By Andrius Sytas; ",Politik,2019-10-07 00:00:00,Reuters
